name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2,activity_zone_id
,136,428910672.0,,yes,,,"POLYGON ((132.7123193 34.4062895, 132.7124386 34.4063478, 132.7125591 34.40618, 132.7124397 34.4061217, 132.7123193 34.4062895))",POINT (132.7124392 34.4062347),276.8,2978.9,2
,139,429022672.0,,yes,,,"POLYGON ((132.7158441 34.4041419, 132.7161283 34.4041344, 132.7161246 34.4040393, 132.7158404 34.4040468, 132.7158441 34.4041419))",POINT (132.7159843 34.4040906),276.2,2972.8,5
,224,610829837.0,,yes,,,"POLYGON ((132.7145231 34.3915986, 132.7146685 34.3916178, 132.7146351 34.3917901, 132.7144898 34.3917709, 132.7145231 34.3915986))",POINT (132.7145791 34.3916943),261.7,2816.9,11
,43,371670883.0,,yes,,,"POLYGON ((132.7156162 34.3991542, 132.7157505 34.3991524, 132.7157469 34.3989686, 132.7156126 34.3989704, 132.7156162 34.3991542))",POINT (132.7156815 34.3990614),251.8,2710.1,8
,185,609925156.0,,yes,,,"POLYGON ((132.7135295 34.4058579, 132.7133668 34.4060089, 132.7132786 34.4059443, 132.7134413 34.4057933, 132.7135295 34.4058579))",POINT (132.713404 34.4059011),242.2,2607.1,2
,205,609927018.0,,yes,,,"POLYGON ((132.7147041 34.4060701, 132.7146793 34.4059697, 132.7148954 34.4059333, 132.7149202 34.4060337, 132.7147041 34.4060701))",POINT (132.7147997 34.4060017),231.2,2488.6,2
,166,609907836.0,,yes,,,"POLYGON ((132.7088434 34.4066115, 132.7089347 34.4064293, 132.70904 34.4064652, 132.7089486 34.4066474, 132.7088434 34.4066115))",POINT (132.7089417 34.4065383),226.7,2440.0,1
,93,371670944.0,,yes,,,"POLYGON ((132.7180518 34.3942648, 132.7182719 34.394303, 132.7182859 34.3942484, 132.7182507 34.3942423, 132.7182626 34.3941957, 132.7180776 34.3941636, 132.7180518 34.3942648))",POINT (132.7181669 34.3942342),219.4,2361.9,12
,126,408288647.0,,yes,,,"POLYGON ((132.7155773 34.4006956, 132.7157847 34.4006983, 132.7157866 34.400599, 132.7155792 34.4005963, 132.7155773 34.4006956))",POINT (132.715682 34.4006473),209.6,2256.1,5
,193,609925169.0,,yes,,,"POLYGON ((132.7106569 34.406088, 132.7105417 34.4060866, 132.7105448 34.4059134, 132.7106601 34.4059148, 132.7106569 34.406088))",POINT (132.7106009 34.4060007),204.1,2196.9,1
,194,609925170.0,,yes,,,"POLYGON ((132.7105985 34.4063924, 132.7104833 34.406391, 132.7104864 34.4062178, 132.7106016 34.4062192, 132.7105985 34.4063924))",POINT (132.7105425 34.4063051),203.6,2191.3,1
,71,371670919.0,,yes,,,"POLYGON ((132.714096 34.3919149, 132.7141339 34.3920115, 132.7143201 34.3919618, 132.7142823 34.3918651, 132.714096 34.3919149))",POINT (132.7142081 34.3919383),202.2,2176.7,11
,217,609933281.0,,yes,,,"POLYGON ((132.7193795 34.3915842, 132.7195893 34.3916547, 132.7195444 34.3917456, 132.7193947 34.3916953, 132.7194127 34.3916589, 132.7193526 34.3916387, 132.7193795 34.3915842))",POINT (132.7194734 34.3916646),200.7,2160.5,12
,214,609933235.0,,yes,,,"POLYGON ((132.7194527 34.3925662, 132.7196692 34.3926279, 132.7196355 34.3927082, 132.719419 34.3926464, 132.7194527 34.3925662))",POINT (132.7195441 34.3926372),198.5,2136.6,12
,49,371670890.0,,yes,,,"POLYGON ((132.7151099 34.398604, 132.7151801 34.3986043, 132.7151822 34.3983279, 132.7151118 34.3983275, 132.7151099 34.398604))",POINT (132.715146 34.3984659),197.7,2128.0,8
,55,371670898.0,,yes,,,"POLYGON ((132.7170459 34.3966488, 132.7170481 34.3967113, 132.717358 34.3967038, 132.7173558 34.3966413, 132.7170459 34.3966488))",POINT (132.717202 34.3966763),197.5,2126.4,9
,199,609927012.0,,yes,,,"POLYGON ((132.71564 34.4058552, 132.7156643 34.4057709, 132.7158717 34.4058116, 132.7158473 34.405896, 132.71564 34.4058552))",POINT (132.7157558 34.4058334),188.6,2030.0,2
,209,609927022.0,,yes,,,"POLYGON ((132.7139518 34.405867, 132.7139388 34.4057503, 132.7140116 34.4057447, 132.7140172 34.4057958, 132.7141406 34.4058276, 132.7141102 34.4059078, 132.7139518 34.405867))",POINT (132.7140279 34.4058315),188.4,2028.1,2
,60,371670903.0,,yes,,,"POLYGON ((132.7172432 34.3966101, 132.717337 34.3966083, 132.7173315 34.3964132, 132.7172378 34.396415, 132.7172432 34.3966101))",POINT (132.7172874 34.3965117),185.9,2000.6,9
,225,610829839.0,,yes,,,"POLYGON ((132.7158019 34.3916387, 132.7159691 34.3916607, 132.7159489 34.391765, 132.7157817 34.391743, 132.7158019 34.3916387))",POINT (132.7158754 34.3917018),182.5,1964.4,11
,231,610829846.0,,yes,,,"POLYGON ((132.718434 34.3922366, 132.7186012 34.3922586, 132.718581 34.3923629, 132.7184138 34.3923409, 132.718434 34.3922366))",POINT (132.7185075 34.3922997),182.5,1964.4,12
,232,610829847.0,,yes,,,"POLYGON ((132.718344 34.3929754, 132.7184983 34.3930329, 132.7184457 34.3931291, 132.7182914 34.3930717, 132.718344 34.3929754))",POINT (132.7183948 34.3930523),182.4,1963.8,12
,229,610829844.0,,yes,,,"POLYGON ((132.7172806 34.3933079, 132.7174478 34.3933299, 132.7174277 34.3934341, 132.7172605 34.3934121, 132.7172806 34.3933079))",POINT (132.7173542 34.393371),182.3,1962.0,12
,227,610829842.0,,yes,,,"POLYGON ((132.7177259 34.3925111, 132.7178931 34.3925331, 132.7178729 34.3926373, 132.7177057 34.3926153, 132.7177259 34.3925111))",POINT (132.7177994 34.3925742),181.8,1957.1,12
,228,610829843.0,,yes,,,"POLYGON ((132.7177795 34.3926439, 132.7179467 34.3926659, 132.7179266 34.3927701, 132.7177594 34.3927481, 132.7177795 34.3926439))",POINT (132.7178531 34.392707),181.8,1957.1,12
,230,610829845.0,,yes,,,"POLYGON ((132.7174898 34.3933079, 132.717657 34.3933299, 132.7176369 34.3934341, 132.7174697 34.3934121, 132.7174898 34.3933079))",POINT (132.7175634 34.393371),181.8,1957.1,12
,233,610829848.0,,yes,,,"POLYGON ((132.7183481 34.3940161, 132.7185153 34.3940381, 132.7184952 34.3941424, 132.718328 34.3941204, 132.7183481 34.3940161))",POINT (132.7184217 34.3940793),181.8,1957.1,12
,234,610829849.0,,yes,,,"POLYGON ((132.7184769 34.3938745, 132.7186441 34.3938965, 132.7186239 34.3940007, 132.7184568 34.3939787, 132.7184769 34.3938745))",POINT (132.7185504 34.3939376),181.8,1957.1,12
,163,609907825.0,,yes,,,"POLYGON ((132.7076751 34.4065401, 132.7077227 34.406392, 132.7078348 34.4064165, 132.7077873 34.4065646, 132.7076751 34.4065401))",POINT (132.707755 34.4064783),181.5,1954.0,1
,226,610829841.0,,yes,,,"POLYGON ((132.7172687 34.3918111, 132.7173956 34.3919036, 132.7173108 34.3919827, 132.717184 34.3918902, 132.7172687 34.3918111))",POINT (132.7172898 34.3918969),181.4,1953.1,12
,206,609927019.0,,yes,,,"POLYGON ((132.7149622 34.4059408, 132.7150289 34.4058959, 132.7151792 34.406048, 132.7151124 34.4060929, 132.7149622 34.4059408))",POINT (132.7150707 34.4059944),172.2,1853.4,2
,215,609933271.0,,yes,,,"POLYGON ((132.7197409 34.3922081, 132.7198984 34.3923054, 132.7198368 34.3923733, 132.7196793 34.3922759, 132.7197409 34.3922081))",POINT (132.7197889 34.3922907),171.8,1848.8,12
,171,609907841.0,,yes,,,"POLYGON ((132.709005 34.4063051, 132.7090265 34.4062241, 132.7092242 34.4062597, 132.7092028 34.4063407, 132.709005 34.4063051))",POINT (132.7091146 34.4062824),171.6,1847.1,1
,192,609925168.0,,yes,,,"POLYGON ((132.712055 34.4060081, 132.7118726 34.406031, 132.7118559 34.4059406, 132.7120383 34.4059176, 132.712055 34.4060081))",POINT (132.7119555 34.4059743),171.5,1846.3,2
,45,371670885.0,,yes,,,"POLYGON ((132.7123416 34.4054537, 132.7124923 34.4054537, 132.7124923 34.4053423, 132.7123416 34.4053423, 132.7123416 34.4054537))",POINT (132.712417 34.405398),171.1,1841.9,5
,178,609925148.0,,yes,,,"POLYGON ((132.7140844 34.4064795, 132.7139961 34.4066059, 132.7138986 34.4065596, 132.7139869 34.4064332, 132.7140844 34.4064795))",POINT (132.7139915 34.4065195),165.9,1785.8,2
,77,371670928.0,,yes,,,"POLYGON ((132.7145016 34.4004596, 132.7146114 34.4004616, 132.7146152 34.4003146, 132.7145055 34.4003126, 132.7145016 34.4004596))",POINT (132.7145584 34.4003871),164.7,1772.7,5
,219,610829806.0,,yes,,,"POLYGON ((132.7073134 34.3918368, 132.7073476 34.3917262, 132.7074836 34.3917549, 132.7074494 34.3918655, 132.7073134 34.3918368))",POINT (132.7073985 34.3917959),164.0,1765.2,10
,132,408288678.0,,yes,,,"POLYGON ((132.7167977 34.4060692, 132.7169118 34.406093, 132.7169446 34.405986, 132.7169248 34.4059819, 132.7169287 34.405969, 132.7168165 34.4059456, 132.7167892 34.4060403, 132.7168053 34.4060443, 132.7167977 34.4060692))",POINT (132.7168654 34.406019),163.7,1761.8,3
,243,882802901.0,,yes,,,"POLYGON ((132.7167723 34.4026372, 132.7167669 34.4025702, 132.716987 34.4025597, 132.7169834 34.4026357, 132.7167723 34.4026372))",POINT (132.7168796 34.4026004),157.5,1695.0,6
,223,610829830.0,,yes,,,"POLYGON ((132.7125029 34.3918735, 132.7126203 34.3919416, 132.7125459 34.3920289, 132.7124286 34.3919608, 132.7125029 34.3918735))",POINT (132.7125244 34.3919512),157.2,1692.1,11
,220,610829827.0,,yes,,,"POLYGON ((132.7117407 34.3916849, 132.7118719 34.3917329, 132.7118195 34.3918304, 132.7116883 34.3917824, 132.7117407 34.3916849))",POINT (132.7117801 34.3917577),156.1,1680.5,11
,130,408288668.0,,yes,,,"POLYGON ((132.7115904 34.4050804, 132.7117369 34.4050791, 132.7117355 34.4049751, 132.711589 34.4049764, 132.7115904 34.4050804))",POINT (132.711663 34.4050278),155.9,1678.5,5
,221,610829828.0,,yes,,,"POLYGON ((132.7122911 34.3917891, 132.7124223 34.3918371, 132.7123699 34.3919346, 132.7122387 34.3918866, 132.7122911 34.3917891))",POINT (132.7123305 34.3918618),155.8,1677.5,11
,222,610829829.0,,yes,,,"POLYGON ((132.7118714 34.3925547, 132.7119888 34.3926228, 132.7119144 34.3927101, 132.711797 34.392642, 132.7118714 34.3925547))",POINT (132.7118929 34.3926324),155.6,1674.4,11
,186,609925157.0,,yes,,,"POLYGON ((132.7137876 34.4060986, 132.7135662 34.4060899, 132.7135702 34.4060216, 132.7137915 34.4060303, 132.7137876 34.4060986))",POINT (132.7136789 34.4060601),155.0,1668.5,2
,38,371670877.0,,yes,,,"POLYGON ((132.7102657 34.4007199, 132.7103367 34.4007193, 132.7103341 34.4005063, 132.7102631 34.4005068, 132.7102657 34.4007199))",POINT (132.7102999 34.4006131),153.7,1654.8,4
,42,371670882.0,,yes,,,"POLYGON ((132.7193306 34.3962867, 132.7195151 34.3962776, 132.7195092 34.3961967, 132.7193248 34.3962057, 132.7193306 34.3962867))",POINT (132.7194199 34.3962417),153.1,1648.0,9
,80,371670931.0,,yes,,,"POLYGON ((132.7166947 34.3964858, 132.7167747 34.3964846, 132.7167708 34.3963003, 132.7166908 34.3963014, 132.7166947 34.3964858))",POINT (132.7167327 34.396393),150.4,1618.5,8
,262,897960622.0,,yes,,,"POLYGON ((132.716919 34.4025494, 132.7170362 34.4025464, 132.7170308 34.4024169, 132.716919 34.4024198, 132.716919 34.4025494))",POINT (132.7169763 34.4024836),150.0,1615.1,6
,63,371670907.0,,yes,,,"POLYGON ((132.7166407 34.4020098, 132.7167362 34.4020109, 132.7167388 34.4018586, 132.7166433 34.4018575, 132.7166407 34.4020098))",POINT (132.7166898 34.4019342),148.7,1601.0,5
,189,609925162.0,,yes,,,"POLYGON ((132.7124415 34.4066147, 132.7123451 34.4066186, 132.7123362 34.4064668, 132.7124326 34.4064629, 132.7124415 34.4066147))",POINT (132.7123888 34.4065408),148.2,1594.8,2
,59,371670902.0,,yes,,,"POLYGON ((132.7137161 34.4064834, 132.7138568 34.4065484, 132.7139084 34.4064724, 132.7137677 34.4064074, 132.7137161 34.4064834))",POINT (132.7138122 34.4064779),143.9,1548.5,2
,213,609933234.0,,yes,,,"POLYGON ((132.7194011 34.3928353, 132.7195475 34.3928817, 132.7195085 34.3929654, 132.7193622 34.3929189, 132.7194011 34.3928353))",POINT (132.7194548 34.3929003),143.0,1539.0,12
,76,371670927.0,,yes,,,"POLYGON ((132.7123553 34.4052488, 132.7125069 34.4052496, 132.7125075 34.4051579, 132.712356 34.4051571, 132.7123553 34.4052488))",POINT (132.7124314 34.4052034),140.9,1516.6,5
,260,897960620.0,,yes,,,"POLYGON ((132.7167223 34.4025523, 132.7168215 34.4025509, 132.7168269 34.4024169, 132.7167259 34.4024169, 132.7167223 34.4025523))",POINT (132.7167741 34.402484),137.5,1480.3,5
,51,371670892.0,,yes,,,"POLYGON ((132.7120493 34.3938236, 132.7121267 34.3938232, 132.7121254 34.3936527, 132.712048 34.3936531, 132.7120493 34.3938236))",POINT (132.7120873 34.3937382),134.2,1444.5,11
,200,609927013.0,,yes,,,"POLYGON ((132.7162192 34.4060642, 132.7162458 34.4059822, 132.7163906 34.4060141, 132.716364 34.4060961, 132.7162192 34.4060642))",POINT (132.7163049 34.4060392),129.8,1396.9,2
,54,371670895.0,,yes,,,"POLYGON ((132.7143472 34.4004631, 132.7144158 34.4004637, 132.7144184 34.4002794, 132.7143498 34.4002787, 132.7143472 34.4004631))",POINT (132.7143828 34.4003712),128.8,1386.9,8
,31,371670867.0,,yes,,,"POLYGON ((132.7155263 34.3922335, 132.7155896 34.3922351, 132.7155909 34.3922019, 132.7156283 34.3922029, 132.7156321 34.3921025, 132.7155218 34.3920997, 132.715519 34.3921717, 132.7155481 34.3921725, 132.7155469 34.3922038, 132.7155274 34.3922033, 132.7155263 34.3922335))",POINT (132.7155752 34.3921601),125.3,1349.1,11
,174,609925139.0,,yes,,,"POLYGON ((132.7152757 34.4065247, 132.7151935 34.4065302, 132.7151795 34.4063878, 132.7152617 34.4063822, 132.7152757 34.4065247))",POINT (132.7152276 34.4064562),119.3,1283.9,2
,175,609925140.0,,yes,,,"POLYGON ((132.7153084 34.4063231, 132.7152262 34.4063286, 132.7152121 34.4061862, 132.7152943 34.4061806, 132.7153084 34.4063231))",POINT (132.7152603 34.4062546),119.3,1283.9,2
,84,371670935.0,,yes,,,"POLYGON ((132.7184398 34.3967402, 132.7185768 34.3966596, 132.7185289 34.3966042, 132.718392 34.3966848, 132.7184398 34.3967402))",POINT (132.7184844 34.3966722),116.9,1258.0,9
???????\?????c??????????????,264,897960631.0,,yes,,,"POLYGON ((132.7138031 34.4035959, 132.7138933 34.4035959, 132.7139023 34.4034813, 132.7137995 34.4034783, 132.7138031 34.4035959))",POINT (132.7138494 34.4035366),114.2,1229.4,5
,263,897960623.0,,yes,,,"POLYGON ((132.7170868 34.4025494, 132.717177 34.4025464, 132.717177 34.4024228, 132.7170868 34.4024243, 132.7170868 34.4025494))",POINT (132.7171318 34.4024857),114.1,1228.4,6
,203,609927016.0,,yes,,,"POLYGON ((132.7154619 34.4057906, 132.7154922 34.4057116, 132.715615 34.4057436, 132.7155846 34.4058227, 132.7154619 34.4057906))",POINT (132.7155384 34.4057671),108.8,1171.3,2
,208,609927021.0,,yes,,,"POLYGON ((132.7142357 34.4058906, 132.714266 34.4058116, 132.7143888 34.4058436, 132.7143584 34.4059227, 132.7142357 34.4058906))",POINT (132.7143122 34.4058671),108.8,1171.3,2
,202,609927015.0,,yes,,,"POLYGON ((132.7158723 34.4059433, 132.7159027 34.4058643, 132.7160254 34.4058963, 132.7159951 34.4059754, 132.7158723 34.4059433))",POINT (132.7159489 34.4059198),108.4,1166.4,2
,164,609907826.0,,yes,,,"POLYGON ((132.7075321 34.4064672, 132.7075295 34.4063742, 132.70764 34.4063721, 132.7076425 34.4064651, 132.7075321 34.4064672))",POINT (132.707586 34.4064196),105.1,1131.5,1
,159,609907820.0,,yes,,,"POLYGON ((132.7073784 34.4059176, 132.7074024 34.4058267, 132.7075103 34.4058461, 132.7074863 34.405937, 132.7073784 34.4059176))",POINT (132.7074444 34.4058819),104.8,1128.4,1
,165,609907827.0,,yes,,,"POLYGON ((132.7077675 34.4058345, 132.7077916 34.4057436, 132.7078995 34.405763, 132.7078755 34.4058539, 132.7077675 34.4058345))",POINT (132.7078335 34.4057988),104.8,1128.4,1
,160,609907822.0,,yes,,,"POLYGON ((132.7075171 34.406238, 132.7075411 34.4061471, 132.7076491 34.4061666, 132.707625 34.4062575, 132.7075171 34.406238))",POINT (132.7075831 34.4062023),104.6,1126.0,1
,259,884595903.0,,bicycle_parking,,,"POLYGON ((132.7152598 34.4034948, 132.7156796 34.4034895, 132.7156847 34.4035127, 132.715256 34.4035201, 132.7152598 34.4034948))",POINT (132.7154672 34.4035044),103.3,1112.4,5
,50,371670891.0,,yes,,,"POLYGON ((132.7138594 34.406268, 132.713995 34.4063415, 132.7140347 34.4062916, 132.7138992 34.4062181, 132.7138594 34.406268))",POINT (132.7139471 34.4062798),98.8,1064.0,2
,65,371670909.0,,yes,,,"POLYGON ((132.7103081 34.4016238, 132.710343 34.4016239, 132.7103443 34.401348, 132.7103094 34.4013478, 132.7103081 34.4016238))",POINT (132.7103262 34.4014859),97.9,1054.0,4
,127,408288648.0,,yes,,,"POLYGON ((132.7155694 34.4004695, 132.715651 34.4004719, 132.7156558 34.4003582, 132.7155742 34.4003559, 132.7155694 34.4004695))",POINT (132.7156126 34.4004139),94.7,1018.8,5
,210,609927023.0,,yes,,,"POLYGON ((132.7140457 34.4057944, 132.7140603 34.4057412, 132.7141317 34.4057371, 132.7141615 34.4057142, 132.7142064 34.4057386, 132.714147 34.4058132, 132.7140457 34.4057944))",POINT (132.7141242 34.4057662),94.5,1017.6,2
,183,609925154.0,,yes,,,"POLYGON ((132.7129502 34.4059768, 132.7128656 34.4060228, 132.7128085 34.4059513, 132.7128931 34.4059052, 132.7129502 34.4059768))",POINT (132.7128794 34.405964),88.9,957.1,2
,187,609925158.0,,yes,,,"POLYGON ((132.7137368 34.405924, 132.713636 34.4059154, 132.7136467 34.4058302, 132.7137475 34.4058387, 132.7137368 34.405924))",POINT (132.7136918 34.4058771),88.8,956.2,2
,204,609927017.0,,yes,,,"POLYGON ((132.7153198 34.4057639, 132.7153568 34.4056852, 132.7154532 34.4057161, 132.7154161 34.4057948, 132.7153198 34.4057639))",POINT (132.7153865 34.40574),88.7,955.1,2
,184,609925155.0,,yes,,,"POLYGON ((132.7130331 34.4061421, 132.7129485 34.4061881, 132.7128913 34.4061166, 132.7129759 34.4060706, 132.7130331 34.4061421))",POINT (132.7129622 34.4061294),88.1,948.7,2
,56,371670899.0,,yes,,,"POLYGON ((132.7151023 34.4002391, 132.7151343 34.4002395, 132.7151389 34.3999713, 132.7151069 34.3999709, 132.7151023 34.4002391))",POINT (132.7151206 34.4001052),87.7,943.6,8
,162,609907824.0,,yes,,,"POLYGON ((132.7074091 34.4065042, 132.7074123 34.4063837, 132.707481 34.406385, 132.7074778 34.4065055, 132.7074091 34.4065042))",POINT (132.707445 34.4064446),84.8,912.9,1
,161,609907823.0,,yes,,,"POLYGON ((132.707453 34.4063308, 132.7074706 34.4062612, 132.7075816 34.4062804, 132.7075639 34.40635, 132.707453 34.4063308))",POINT (132.7075173 34.4063056),82.1,883.3,1
,201,609927014.0,,yes,,,"POLYGON ((132.7160391 34.4059833, 132.7160555 34.405916, 132.7161309 34.4059285, 132.7161264 34.405947, 132.7161791 34.4059557, 132.7161672 34.4060046, 132.7160391 34.4059833))",POINT (132.7161058 34.4059626),81.7,879.4,2
,247,883242716.0,,yes,,,"POLYGON ((132.7113687 34.4032904, 132.7114265 34.4032843, 132.7114296 34.4031972, 132.7113431 34.4031939, 132.7113455 34.4033012, 132.7113687 34.4032904))",POINT (132.7113848 34.4032423),80.3,864.0,4
,212,609927025.0,,yes,,,"POLYGON ((132.7139617 34.4060009, 132.7140241 34.4059738, 132.7140663 34.4060397, 132.7139444 34.4060928, 132.7139243 34.4060613, 132.7139838 34.4060354, 132.7139617 34.4060009))",POINT (132.7139984 34.406034),78.0,839.8,2
,261,897960621.0,,yes,,,"POLYGON ((132.7168378 34.402536, 132.7169027 34.402536, 132.7169045 34.4024109, 132.716845 34.4024139, 132.7168378 34.402536))",POINT (132.7168726 34.4024751),77.7,836.8,6
,188,609925161.0,,yes,,,"POLYGON ((132.7122621 34.40652, 132.7121695 34.4065243, 132.7121638 34.4064422, 132.7122564 34.4064378, 132.7122621 34.40652))",POINT (132.712213 34.4064811),77.7,835.8,2
,190,609925163.0,,yes,,,"POLYGON ((132.7126671 34.4065775, 132.7125745 34.4065818, 132.7125689 34.4064997, 132.7126614 34.4064954, 132.7126671 34.4065775))",POINT (132.712618 34.4065386),77.6,835.3,2
,191,609925164.0,,yes,,,"POLYGON ((132.7126564 34.4064669, 132.7125638 34.4064712, 132.7125581 34.4063891, 132.7126507 34.4063847, 132.7126564 34.4064669))",POINT (132.7126073 34.406428),77.6,835.3,2
,87,371670938.0,,yes,,,"POLYGON ((132.7150329 34.4002444, 132.7150578 34.400245, 132.7150678 34.3999731, 132.715043 34.3999724, 132.7150329 34.4002444))",POINT (132.7150504 34.4001088),67.9,730.7,8
,250,884272458.0,,yes,,,"POLYGON ((132.7105103 34.4036384, 132.7105638 34.4036262, 132.7105595 34.4035801, 132.7105434 34.4035775, 132.7105431 34.4034866, 132.7105002 34.4034882, 132.7105103 34.4036384))",POINT (132.710528 34.4035645),67.0,720.9,4
,197,609927007.0,,yes,,,"POLYGON ((132.716977 34.4064355, 132.7169071 34.4064288, 132.7169193 34.4063426, 132.7169892 34.4063493, 132.716977 34.4064355))",POINT (132.7169482 34.4063891),61.9,666.8,3
,198,609927008.0,,yes,,,"POLYGON ((132.7168914 34.4064088, 132.7168216 34.4064021, 132.7168338 34.4063159, 132.7169036 34.4063227, 132.7168914 34.4064088))",POINT (132.7168626 34.4063624),61.9,666.8,3
,218,609933282.0,,yes,,,"POLYGON ((132.7196092 34.3917257, 132.7196953 34.39175, 132.7196713 34.3918081, 132.7195851 34.3917838, 132.7196092 34.3917257))",POINT (132.7196402 34.3917669),56.8,611.2,12
,57,371670900.0,,yes,,,"POLYGON ((132.7120935 34.3939459, 132.7121626 34.393944, 132.71216 34.3938795, 132.712091 34.3938814, 132.7120935 34.3939459))",POINT (132.7121268 34.3939127),45.5,489.5,11
,85,371670936.0,,yes,,,"POLYGON ((132.7170575 34.3966062, 132.7171079 34.3966046, 132.7171041 34.3965183, 132.7170536 34.3965199, 132.7170575 34.3966062))",POINT (132.7170808 34.3965622),44.5,478.6,9
,211,609927024.0,,yes,,,"POLYGON ((132.713865 34.4059862, 132.7139209 34.4059653, 132.7139533 34.4060244, 132.7138975 34.4060453, 132.713865 34.4059862))",POINT (132.7139092 34.4060053),40.5,435.5,2
,196,609927006.0,,yes,,,"POLYGON ((132.71695 34.4065485, 132.7169043 34.4065626, 132.7168718 34.4064912, 132.7169175 34.406477, 132.71695 34.4065485))",POINT (132.7169109 34.4065198),38.0,409.5,3
,253,884272462.0,,yes,,,"POLYGON ((132.7151339 34.4036766, 132.7151962 34.4036766, 132.7151962 34.4036379, 132.7151312 34.4036364, 132.7151339 34.4036766))",POINT (132.7151642 34.4036567),25.2,271.5,5
,148,429436391.0,,yes,,,"POLYGON ((132.7118545 34.4017981, 132.711888 34.4017901, 132.711865 34.4017242, 132.7118316 34.4017321, 132.7118545 34.4017981))",POINT (132.7118598 34.4017611),24.5,263.9,5
,249,884272452.0,,yes,,,"POLYGON ((132.7095002 34.4036347, 132.7095336 34.4036334, 132.7095336 34.4035727, 132.7094994 34.4035715, 132.7095002 34.4036347))",POINT (132.7095166 34.403603),21.6,232.3,4
,252,884272461.0,,yes,,,"POLYGON ((132.7099822 34.4031691, 132.710021 34.4031695, 132.7100189 34.4031242, 132.7099808 34.4031235, 132.7099822 34.4031691))",POINT (132.7100007 34.4031466),17.7,190.9,4
,255,884272464.0,,yes,,,"POLYGON ((132.7154265 34.4041443, 132.7154584 34.4041443, 132.7154622 34.4040964, 132.7154297 34.4040948, 132.7154265 34.4041443))",POINT (132.7154441 34.4041199),16.0,171.8,5
,251,884272459.0,,yes,,,"POLYGON ((132.709985 34.4035283, 132.709975 34.4034899, 132.7100156 34.4034892, 132.7100247 34.4035284, 132.709985 34.4035283))",POINT (132.7100001 34.4035089),15.9,171.4,4
,254,884272463.0,,yes,,,"POLYGON ((132.7154341 34.4037737, 132.7154584 34.4037748, 132.7154571 34.4037158, 132.7154316 34.4037174, 132.7154341 34.4037737))",POINT (132.7154454 34.4037452),14.4,155.0,5
,256,884272465.0,,yes,,,"POLYGON ((132.7157703 34.4042468, 132.7158239 34.4042468, 132.7158229 34.4042221, 132.7157703 34.4042221, 132.7157703 34.4042468))",POINT (132.7157969 34.4042345),13.1,141.0,5
